1974 Chem_Info_ChemID	Min_T	Min_Val	Max_T	Max_Val	Avg_Dev	Num_Coeffs	A	B	C	D	E	Max_Dev	Max_Dev_T	Value
3822	179.1499939	0.0010238	611.9000244	3192200	0.01	5	70.584	-7564.4	-6.7932	6.542E-18	6	0.01	335.8500061	1-METHYLTHIOPENTANE
3850	173	8.7104E-09	646	2223600	2.299999952	5	72.722	-9807.1	-6.7127	7.0235E-18	6	11.60000038	293	ETHANOL, 2-((2-ETHYLHEXYL)OXY)-
3851	213	0.023292	613	2764300	0.800000012	5	82.781	-8830.5	-8.4091	8.0922E-18	6	4.599999905	331	2-PROPANOL, 1-ETHOXY, -ACETATE
3852	225	4.9051E-06	667	2225700	0.200000003	5	124.63	-14000	-13.78	6.6268E-18	6	0.200000003	446	PROPANOL, (2-(1,1-DIMETHYLETHOXY)METHYLETHOXY)-
3853	286.5400085	8.5654	686	5163700	2.099999905	5	84.918	-9987.6	-8.469	3.9183E-18	6	15	378	ACETIC ACID, DICHLORO-
3854	176.4799957	0.0036795	553	4332200	4.400000095	5	62.333	-6886.7	-5.5896	2.4555E-17	6	16.29999924	293	2-PROPANOL, 1-METHOXY
3855	193.1499939	0.00030209	612	2890500	5	5	64.266	-8139.6	-5.7434	1.4556E-17	6	31.79999924	298	PROPANOL,(2-METHOXYMETHYLETHOXY)-
3856	215	0.021359	567	2983100	0.200000003	5	101.99	-10027	-11.023	1.4824E-17	6	0.300000012	371	2-PROPANOL,1-(1,1-DIMETHYLETHOXY)-
3857	231.1499939	0.00011145	657	2194000	0.699999988	5	98.397	-11535	-10.85	0.0063207	1	1.5	436	2-PROPANOL,1-(2-(METHOXY-1-METHYLETHOXY)-1-METHYLETHOXY)-
3858	215	0.010837	578	2966900	0.800000012	5	102.02	-10207	-10.999	1.3172E-17	6	0.899999976	215	1-PROPANOL, 2-(1,1-DIMETHYL ETHOXY)-
3859	220.1499939	0.00040857	679.7999878	3011900	1.399999976	5	149.56	-12933	-18.362	0.00000895	2	7.599999905	379	ETHANOL, 2-(2-PROPOXYETHOXY)-
3860	343.0499878	218.93	754	4599400	1.899999976	5	68.156	-9125.5	-6.1956	1.8313E-18	6	9.800000191	361	BENZENAMINE, 4-CHLORO-
3861	264	0.0045158	695	2120600	1.899999976	5	77.258	-11186	-7.2255	6.098E-18	6	7.900000095	418	ETHANOL, 2-(2-(2-BUTOXYETHOXY)ETHOXY)-
3862	254.4499969	0.010752	679	2474400	1.799999952	5	75.955	-10353	-7.1857	8.8692E-18	6	10.39999962	415	ETHANOL, 2-(2-(2-ETHOXYETHOXY)ETHOXY)-
3863	226.1999969	0.13868	596.5999756	3374900	15	5	79.491	-8816.7	-7.8375	9.1037E-18	6	30	327.1499939	2-PROPANOL, 1-1(2-PROPENYLOXY)-
3864	228.1499939	0.21135	630	5895300	9.899999619	5	61.826	-7913.3	-5.2848	6.2185E-18	6	41.40000153	309	OXIRANEMETHANOL
3865	228.0500031	0.010243	633	2617200	1.5	5	74.937	-9240.8	-7.1827	1.1982E-17	6	7.300000191	370	ETHANOL,2-(HEXYLOXY)-
3866	239.5500031	0.000087917	684	2405600	7.400000095	5	78.198	-11561	-7.1688	1.904E-18	6	37	407	ETHANOL,2-(2-(HEXYLOXY)ETHOXY)-
3867	305.1499939	6.6998E-06	885	1245800	4.699999809	5	139.44	-19337	-15.38	1.6804E-18	6	20.29999924	512	9-OCTADECENOIC ACID (Z)-2,3-DIHYDROXYPROPYL ESTER
3868	203	0.000085492	629	2408300	2.799999952	5	133.77	-11413	-16.459	0.000012974	2	9.899999619	359	2-PROPANOL, 1-(1-METHYL-2-PROPOXYETHOXY)-
3869	193.1499939	0.0042202	573	3285400	2.900000095	5	62.813	-7567.6	-5.529	1.4495E-17	6	17.5	293	2-PROPANOL, 1-PROPOXY-
3870	240.9499969	0.0030717	679	2079400	1.100000024	5	66.603	-9732.1	-5.8428	8.1611E-07	2	3.5	564	ETHANOL, 2-(2-BUTOXYETHOXY)-, ACETATE
3871	205	0.00015904	615	4595100	0.100000001	5	105.21	-11061	-11.272	9.2483E-18	6	0.200000003	440	PROPANAL, 3-HYDROXY-2-METHYL
3872	201	2.4406E-06	664	5923300	4.599999905	5	102.75	-11803	-10.739	4.7262E-18	6	19.60000038	373	ACETONITRILE, HYDROXY-
3873	250	4.6256	638	5439700	1.700000048	5	74.613	-8363.1	-7.1775	5.3272E-18	6	12.39999962	331	ACETONITRILE, AMINO
3874	249.3500061	0.12806	732	3464800	2.099999905	5	52.402	-8032.7	-4.0355	4.6111E-07	2	10.69999981	388	BENZENEACETONITRILE
3875	247.6499939	3.1974	567	4128600	1.600000024	5	177.9	-12832	-22.826	0.000014588	2	7.599999905	349	ETHANAMINE, n-ETHYL-n-HYDROXY-
3876	193.4499969	1.5746E-06	814	5992600	4.599999905	5	64.919	-9353.1	-5.685	9.5554E-19	6	31.60000038	389	SULFURIC ACID, DIBUTYL ESTER
3877	294.6499939	3.7013E-25	1025	786850	0.600000024	5	288.26	-45578	-33.387	1.0656E-18	6	0.699999988	368	9-OCTADECENOIC ACID(Z)-,2-HYDROXY-1,3-PROPANEDIYL ESTER
3878	278.1499939	15.507	1120	101270	0.200000003	5	66.438	-5061.7	-8.4912	0.008236	1	0.300000012	463	9-OCTADECENOIC ACID(Z)-, 1,2,3-PROPANETRIYL ESTER
3879	208.1000061	0.001038	643.9000244	3386200	2.900000095	5	91.678	-9915.6	-9.5355	6.0019E-18	6	6.039999962	354.1499939	ETHANOL, 2-(2-BUT-2-ENYLOXY)-
3880	223	0.03664	587.5999756	3452200	2.25999999	5	96.147	-9958.9	-10.134	1.1438E-17	6	3.230000019	341.1499939	ETHANOL, 2-[(1-METHYL-2-PROPENYL)OXY]-
3881	459.1499939	41.892	1086	2691100	0	5	67.812	-12635	-5.9648	1.9713E-19	6	0.200000003	751	alpha-D-GLUCOPYRANOSIDE, beta-D-FRUCTOFURANOSYL
3882	250.8500061	0.056469	654	4040500	4	5	91.625	-10826	-9.2931	4.9659E-18	6	13.60000038	298	1,2-ETHANEDIOL, DINITRATE
3883	220	0.39476	624	3772100	2.400000095	5	49.132	-6684.9	-3.648	3.4419E-18	6	11.5	327	SULFUROUS ACID, DIETHYL ESTER
3887	276	0.0021317	654	101430	3.700000048	5	56.937	-10276	-4.6005	1.6378E-18	6	17.29999924	283	See note on molecular weight
3888	276	0.42771	869	4313900	2.900000095	5	69.488	-9086.8	-6.6833	1.9521E-06	2	15	418	2-PYRROLIDINETHIONE, 1-METHYL
3889	128	0.0068864	401	2801800	-86	5	69.265	-5161.1	-6.9914	8.5987E-17	6			ETHENE, TRIFLUORO(PENTAFLUOROETHOXY)
3890	118	0.078583	363	3109200	-86	5	59.913	-4132.9	-5.7502	1.3823E-16	6			ETHENE, TRIFLUORO(TRIFLUOROMETHOXY)
3891	204	0.00031405	617	2616800	0.560000002	5	121.62	-10707	-14.606	0.000011433	2	1.529999971	575	PROPANOL, (2-ETHOXYMETHYLETHOXY)
3892	256.5	0.0016357	664	2042800	0.059999999	5	98.085	-12353	-10.191	2.8867E-06	2	0.280000001	550	PROPANOL, [2-(2-ETHOXYMETHYLETHOXY)-METHYLETHOXY]-
3894	173.1499939	0.001805	560.4000244	3777700	1.419999957	5	37.803	-5883.4	-1.9677	9.4626E-18	6	2.430000067	316.1499939	2-PROPANOL, 1-ETHOXY
3895	279.2000122	0.025534	689.9000244	2309400	-86	5	119.22	-13852	-13.011	5.173E-18	6			PROPAN-2-OL, 1-[2-(tert-BUTOXY)-ISOPROPOXY]
3897	264	38.908	599.2999878	5321600	2.920000076	5	26.749	-5591.4	-0.34257	5.5938E-18	6	5.800000191	381.3599854	ACETIC ACID, HYDROXY-, METHYLESTER
3898	242.1499939	3.3582	676	5250500	4.300000191	5	54.802	-7058.6	-4.4523	1.3161E-18	6	25.29999924	330.1499939	METHANESULFONYL CHLORIDE
3899	225.1499939	1.8794	588.2999878	2727600	9.380000114	5	76.382	-7723.1	-7.6522	8.7963E-18	6	26.90999985	310.1499939	2-PROPENOIC ACID, 2-METHYL-,1,1-DIMETHYLETHYL ESTER
3902	13.80000019	6995.5	32.97600174	1289600	0.400000006	5	10.351	-85.68	1.7947	3.3588E-11	6	2.599999905	14	HYDROGEN
3922	362.6499939	21044	580.7000122	3502300	0.319999993	5	19.872	-4847	0.58697	-5.0038E-18	6	0.449999988	408.1499939	INDIUM, TRIMETHYL-
3923	190.8500061	0.010975	581.2000122	2499400	6.03000021	5	70.078	-7494.9	-6.7256	9.2936E-18	6	22	293	GALLIUM, TRIETHYL-
3925	239	53.534	591.8499756	3737600	0.850000024	5	92.0961	-7466.08	-10.4573	6.86369E-06	2	5.630000114	371.2600098	STANNANE, TETRACHLORO-
3927	257.1499939	93.014	629	5260700	3.049999952	5	54.34	-6388.2	-4.4987	4.5553E-18	6	12.21000004	298.1499939	ARSENOUS TRICHLORIDE
3928	551	4131.5	1200	3991700	0.699999988	5	36.125	-8410.7	-1.9861	5.5344E-20	6	1.899999976	606	ARSENIC OXIDE
3929	190.9700012	0.00075864	592.2000122	2043800	11.26000023	5	76.385	-8410.3	-7.5264	9.146E-18	6	69.94999695	331.25	SILICIC ACID, TETRAETHYL ESTER
3930	140	6.0296E-11	634.5999756	1909900	2.690000057	5	45.072	-7565.5	-2.9473	5.0703E-18	6	4.800000191	363.25	1-PROPANAMINE, 3-(TRIETHOXYSILYL)-
3931	304.7000122	0.32889	689.2000122	699400	3.140000105	5	103.74	-12625	-11.089	4.7479E-18	6	23.62999916	441.1499939	HEXADECAMETHYL-CYCLOOCTASILOXANE
3932	212	8.2825E-10	700	532040	26.76000023	5	136.52	-15800	-15.477	5.3292E-18	6	43.79999924	395.3500061	NONASILOXANE, EICOSAMETHYL
3933	273	2.1999E-07	735	422640	0.219999999	5	189.97	-21605	-22.491	5.1789E-18	6	0.219999999	450.1499939	DODECASILOXANE, HEXACOSAMETHYL-
3934	220	0.000040403	708.0999756	2114000	23.71999931	5	97.3023	-11536.4	-10.194	3.59008E-18	6	53.90000153	391.1499939	2-PROPENOIC ACID, 2-METHYL-, 3-(TRICHLOROSILYL)PROPYL ESTER
3935	139.0500031	0.41168	442	4169800	1.799999952	5	95.984	-5401.7	-11.829	0.000018092	2	11.39999962	183	SILANE, CHLOROMETHYL-
3936	182.5500031	25.832	483	3963900	1	5	79.788	-5420	-9.0702	0.000011489	2	2.700000048	313	SILANE, DICHLOROMETHYL-
3937	195.3500061	27.311	517	3542600	1.5	5	51.205	-4773.2	-4.4776	4.0559E-06	2	5.400000095	287	SILANE, TRICHLOROMETHYL-
3938	178.3500061	0.35432	543.1500244	3057600	0.200000003	5	54.571	-5561.5	-4.712	1.0702E-17	6	1.100000024	318	SILANE, TRICHLOROETHENYL
3939	933	19.547	3950	13909000	0.300000012	5	72.848	-26768	-6.0226	6.6551E-23	6	0.600000024	1374	SODIUM IODIDE
3939	961	26.592	1261	3880.7	0.400000006	5	42.572	-22775	-2.2621	-6.0708E-08	2	3	1114	SODIUM IODIDE
3939	961	48.557	1261	5290.4	0.5	5	118.38	-29559	-12.339	1.0885E-06	2	2.299999952	1114	SODIUM IODIDE
3940	954	35.656	3610	9727800	2.900000095	5	74.116	-25936	-6.3297	7.7385E-08	2	16.29999924	1336	POTASSIUM IODIDE
3941	742	0.058425	2370	17001000	0.5	5	56.227	-25654	-3.7058	2.4112E-22	6	1.399999976	1156	LITHIUM IODIDE
3942	133	8.4885E-20	635.7000122	1771000	18.65999985	5	126.61	-13443	-14.201	8.9009E-18	6	48.11000061	375.1499939	PROPANENITRILE, 3-(TRIETHOXYSILYL)-
3943	243	0.000041125	707.2000122	1513100	25.12999916	5	109.28	-13428	-11.673	4.216E-18	6	47.36000061	386.1499939	2,5,7,10-TETRAOXA-6-SILAUNDECANE, 6-ETHENYL-6-(2-METHOXYETHOXY)-
3944	273.8500061	468.69	562.7999878	2870900	0.129999995	5	63.806	-6738.9	-5.889	1.0467E-17	6	0.360000014	369.4299927	SILICIC ACID (H4SiO4), TETRAMETHYL ESTER
3948	223.1499939	0.017696	643.2000122	2134300	12.10000038	5	81.6687	-9198.34	-8.22576	5.61029E-18	6	23	373.1499939	SILANE, (3-CHLOROPROPYL) TRIMETHOXY-
3949	950	928.66	2010	8725000	3	5	142.39	-30159	-15.303	1.2349E-06	2	12.89999962	1036	IRON CHLORIDE
3950	151.1499939	0.0039892	542	6664000	2.799999952	5	209.55	-9575.8	-31.444	0.040181	1	8.699999809	235	SULFUR CHLORIDE
3951	207.4499969	27890	411.1499939	8963400	1.399999976	5	91.056	-4651.9	-11.09	0.000017849	2	3.400000095	243	HYDROGEN SELENIDE
3952	577	77743	948.1500244	4297500	5.199999809	5	115.09	-11853	-13.34	4.5873E-06	2	13.10000038	589	IRON CHLORIDE
3958	253.8000031	0.00080015	738.4000244	1810700	3.029999971	5	92.8263	-12064.6	-9.46803	2.80006E-18	6	36.20000076	363.1499939	SILANE, TRIMETHOXY[3-(OXIRANYLMETHOXY)-PROPYL]
3969	288.4299927	891.2	620	4002200	0.899999976	5	57.456	-6533.9	-4.9489	2.7299E-07	2	5.800000191	293	ALUMINUM, TRIMETHYL-
3970	257.4500122	3341.1	510	4039200	0.800000012	5	68.388	-5932.6	-6.7246	1.4611E-06	2	2.700000048	348	GALLIUM,TRIMETHYL-
3971	139.4100037	1.0064E-11	655	2129600	3.599999905	5	89.852	-9548.3	-9.455	7.7152E-18	6	14.30000019	273	PLUMBANE, TETRAETHYL-
3972	305.1499939	72.556	646.0499878	1858400	1.899999976	5	80.871	-9172.9	-8.1336	5.4213E-18	6	6.159999847	359.1499939	DICHLOROETHYL ALUMINUM
3979	250	4.9391E-07	736.2000122	1308800	14.19999981	5	133.848	-16647.1	-14.8116	3.94516E-18	6	22.52000046	438.1499939	2,13-DIOXA-7,8-DITHIA-3,12-DISILATETRADECANE,3,3,12,12-TETRAMETHOXY-
3984	116.3399963	14.273	352.5	4701800	1.899999976	5	37.205	-2590.3	-2.5993	6.0508E-06	2	6.300000191	183	SILANE, METHYL-
3985	122.9300003	0.41489	402	3560800	2.599999905	5	63.08	-4062.3	-6.425	1.5115E-16	6	6.800000191	198	SILANE, DIMETHYL-
3986	137.2599945	0.91126	432	3184300	1.700000048	5	45.95	-3831.4	-3.6835	3.7814E-17	6	11.60000038	210	SILANE, TRIMETHYL-
3987	162.1499939	4.2098	472	3620000	1	5	39.254	-4009.1	-2.5729	1.6562E-17	6	3.5	306	SILANE, CHLORODIMETHYL-
3988	215.4499969	204.14	497.75	3198500	0.600000024	5	83.653	-5991	-9.4829	0.000009086	2	4.599999905	250	SILANE, CHLOROTRIMETHYL-
3989	197.0500031	13.409	520.3499756	3479200	0.800000012	5	91.05	-6235.6	-11.174	0.011307	1	3.200000048	288	SILANE, DICHLORODIMETHYL-
3990	1556	3.5829	5205	39175000	0.100000001	5	33.765	-38720	-1.0348	4.6939E-10	2	0.5	1600	BERYLLIUM
3991	235.1499939	0.070478	619.1500244	1159600	1.600000024	5	66.96	-8445.3	-6.1816	9.9452E-07	2	6.699999809	353	DECAMETHYLCYCLOPENTASILOXANE
3992	270.1499939	0.28722	645.7999878	957290	2	5	109.34	-11265	-12.362	4.4683E-06	2	8.5	427	DODECAMETHYLCYCLOHEXASILOXANE
3993	251.1499939	0.00023593	814	2338900	1.809999943	5	110.46	-13227	-11.97	2.3274E-18	6	7.710000038	500	SILANE, DICHLORODIPHENYL
3994	167.5500031	0.018523	559.9500122	3319900	0.670000017	5	62.614	-6148.2	-5.84	1.09E-17	6	2.150000095	363.1499939	SILANE, TRICHLOROETHYL
3995	174.1000061	0.0015495	595.75	3057800	4.170000076	5	72.557	-7342.2	-7.1429	7.6573E-18	6	10.60000038	321.25	SILANE, CHLORO(CHLOROMETHYL)DIMETHYL
4487	290	0.065508	737	3801000	6.099999905	5	108.52	-13407	-11.467	3.3321E-18	6	35.40000153	321	HYDROPEROXIDE, 1-PHENYLETHYL
4727	376.6499939	100.54	804	4413900	3.299999952	5	201.3	-17677	-25.489	0.000010052	2	19.79999924	488	1,3-BENZENEDIAMINE, 2-METHYL-
4849	387.6499939	62.843	786	3667900	0.5	5	107.7	-14109	-11.27	2.1295E-18	6	0.600000024	567	ETHANONE, 1-(4-HYDROXY-3-METHOXYPHENYL)-
4850	355	11.792	777	4034200	1.899999976	5	105.83	-13646	-11.057	2.4173E-18	6	18.60000038	411	BENZALDEHYDE, 4-HYDROXY-3-METHOXY-
4851	421.1499939	33.189	820	4424000	0.200000003	5	136.5	-18254	-14.838	2.0269E-18	6	0.899999976	610	ACETIC ACID, 2,2'-OXYBIS-
4852	308.1499939	0.83471	738	4053000	8.100000381	5	158.19	-15257	-19.116	0.000007233	2	41.59999847	413	PENTANOIC ACID, 4-OXO
4853	403.1499939	2.9293	781	5042100	0.600000024	5	178.75	-22504	-20.314	3.5278E-18	6	0.600000024	441	BUTANEDIOIC ACID, HYDROXY-(+-)-
4854	304.6499939	25.422	697	4744500	1.5	5	251.55	-17453	-33.723	0.000019843	2	3.400000095	362	PHENOL, 2-METHOXY-
4855	183.1499939	0.000030333	615.2000122	3647900	3	5	136.71	-11419	-16.269	2.6558E-17	6	22.20000076	319	ETHANOL, 2-PROPOXY-
4857	205.1499939	7.9585E-07	692.2999878	2788600	5.699999809	5	147.06	-14154	-17.302	1.2547E-17	6	16.5	334	ETHANOL, 2-(2-BUTOXYETHOXY)-
4858	262.75	0.25098	751	4589100	2.900000095	5	155.95	-12383	-20.518	0.015627	1	15	337	BENZENAMINE, 3-CHLORO-
4860	316.1499939	74.273	501	101460	2.5	5	205.8	-14920	-26.831	1.458E-16	6	7.900000095	353	BENZENE, 1,2-DICHLORO-4-ISOCYANATO-
4861	513	379.9	809	2221700	0.400000006	5	194.97	-25322	-22.391	3.1025E-18	6	0.400000006	513	GLYCINE, N,N'-1,2-ETHANEDIYLBIS(N-(CARBOXYMETHYL)-
4865	216	10.133	565	4402000	0.5	5	61.25	-6297.6	-5.5401	9.2346E-18	6	3.299999952	370	ACETALDEHYDE, TRICHLORO-
4866	330	206.49	688	4768000	2	5	86.36	-10193	-8.6472	3.1288E-18	6	8.600000381	339	ACETIC ACID,TRICHLORO-
4867	315.6499939	19545	555	5376300	0.300000012	5	65.39	-6391.8	-6.1293	1.2151E-17	6	1.700000048	323	ACETALDEHYDE, CHLORO-
4868	223	30.471	555	4983700	1.600000024	5	66.99	-6489.4	-6.3757	1.4102E-17	6	14.89999962	293	ACETALDEHYDE, DICHLORO-
4872	348	22.424	832	3081400	0.800000012	5	76.56	-9626.5	-8.176	0.0059198	1	2.400000095	638	BENZALDEHYDE, 4-(DIMETHYLAMINO)-
4873	192	0.012751	508.1499939	4504300	0.200000003	5	106.73	-9450.9	-11.768	2.9794E-17	6	0.899999976	366	CARBONOCHLORIDIC ACID, ETHYL ESTER
4874	292.8099976	0.031318	561	100390	0.100000001	5	91.534	-12503	-9.2101	1.8195E-17	6	0.899999976	561	METHANESULFONIC ACID
4875	281	2.3632	691	5027200	5.300000191	5	93.725	-10738	-9.6933	5.7076E-18	6	15.80000019	327	ACETIC ACID, METHOXY-
4876	192	1.8705	525	5353500	0.200000003	5	66.688	-6319.4	-6.3051	1.593E-17	6	1.399999976	344	CARBONOCHLORIDIC ACID, METHYL ESTER
4877	301.9700012	13.824	753	3671000	1.799999952	5	58.217	-8505.7	-4.8024	3.3658E-20	6	9.800000191	348	THIOPHENE, TETRACHLORO-
4879	344.6499939	35.344	800	4120700	0.800000012	5	78.908	-10685	-7.5897	1.5792E-18	6	4.599999905	418	BENZENAMINE, 3,4-DICHLORO-
4884	216.6499939	0.009657	757	6842200	1.700000048	5	36.386	-6847.4	-1.7517	1.8711E-08	2	4.800000191	421	PHOSPHORIC ACID, TRIETHYL ESTER
4885	227	0.032665	729	8365800	4.699999809	5	75.468	-8689.7	-7.5207	3.6988E-06	2	37.5	330	PHOSPHORIC ACID, TRIMETHYL ESTER
4886	306.25	384.8	383.1499939	101510	0.800000012	5	263.59	-17312	-35.829	0.000042556	2	2.299999952	330	HYDROXYLAMINE
4887	363.1499939	1330.9	715	4689700	0.100000001	5	75.453	-9363.5	-7.2066	2.7505E-18	6	0.899999976	481	CYCLOHEXANONE, OXIME
4889	323.1499939	63571	517	7381700	-86	5	71.561	-6616.6	-6.9308	1.8617E-17	6			CARBAMIC CHLORIDE
4985	176.1499939	0.0024815	553.7000122	2685400	0.50999999	5	74.288	-7422.6	-7.3771	1.8015E-17	6	0.939999998	333.9899902	SILANE, ETHENYLTRIMETHOXY
4986	159.6000061	0.0076019	525	2889000	0.699999988	5	62.425	-6067.5	-5.7736	8.1633E-18	6	2.200000048	317	SILANE, TRIMETHOXY-
4987	193	2.6776	524	2659400	0.800000012	5	61.769	-5929.2	-5.7125	5.2491E-18	6	3.299999952	355	SILANE, DIMETHOXYDIMETHYL-
4988	233.1999969	0.12357	688	2948400	1.799999952	5	92.628	-9199.1	-10.184	4.6048E-06	2	9.5	353	SILANE, TRICHLOROPHENYL
4989	229.6499939	0.062131	689	2856300	1.600000024	5	92.192	-9258.4	-10.096	4.4032E-06	2	8.800000191	358	SILANE, DICHLOROMETHYLPHENYL-
4990	1115	208.91	3267	15296000	0.100000001	5	42.474	-21746	-2.5327	1.1421E-07	2	0.200000003	1800	CALCIUM
4991	282.6499939	734.51	526.5	3798000	3.180000067	5	127.343	-10509.4	-14.807	2.60307E-17	6	7.070000172	315.1499939	SILANOL, TRIMETHYL-
4993	214.1499939	9.5147E-06	653.2000122	804740	0.899999976	5	103.48	-11860	-11.117	4.3018E-18	6	5.800000191	413	HEXASILOXANE, TETRADECAMETHYL-
4994	205.1499939	0.0017449	599.4000244	1227600	2.099999905	5	77.229	-8809.4	-7.6336	6.7405E-18	6	12.39999962	338	TETRASILOXANE, DECAMETHYL-
5848	286.75	73.839	634.5200195	5647900	1.899999976	5	58.368	-7657.8	-4.8359	6.9392E-18	6	11.30000019	331	PROPANOIC ACID, 2-OXY-
5850	245.6499939	1.0086E-07	1060	44920000	1.299999952	5	72.025	-12641	-6.7047	3.7611E-06	2	5.099999905	479	PHOSPHORIC ACID, TRIS(2-METHYLPHENYL) ESTER
5851	322.4400024	0.05237	1060	16207000	2.599999905	5	44.173	-9690.9	-2.9938	2.1584E-06	2	11.60000038	517	PHOSPHORIC ACID, TRIPHENYL ESTER
5852	253.1499939	0.84322	747	6940000	4.400000095	5	53.37	-7665.3	-4.2034	2.6143E-18	6	33.79999924	333	ALUMINUM, TRICHLOROTRIETHYLDI-
5857	231.6499939	32.943	579	4578800	0.200000003	5	61.048	-6398.4	-5.4972	8.2034E-18	6	1.700000048	378	METHANE, OXYBIS(CHLORO-
5858	246.8500061	0.00001004	783	2822200	8	5	158.12	-16109	-19.019	6.5775E-06	2	29.79999924	393	PROPANENITRILE, 3,3'-OXYBIS-
5859	284.1499939	2.4897	649	5516800	0.400000006	5	109.32	-12015	-11.705	6.8431E-18	6	0.600000024	461	1-PROPANOL, 3-AMINO
5860	274.8900146	22.613	614	5642200	1.299999952	5	46.03	-7327.7	-2.8942	5.7651E-19	6	5.300000191	411	2-PROPANOL, 1-AMINO-
5866	241.0299988	9.4992	600	4497200	1.399999976	5	79.17	-7997.7	-7.9745	1.0519E-17	6	5.199999809	269	ACETIC ACID, CHLORO-, METHYL ESTER
5867	200	0.62539	590.5499878	4075600	3.400000095	5	59.287	-6376.9	-5.2606	7.0715E-18	6	20.10000038	331.6499939	ETHANETHIOIC ACID, S-ETHYL ESTER
5868	358.1499939	0.19707	879	3029700	0	5	108.94	-15826	-11.287	1.0855E-18	6	0.100000001	648	BUTANAMIDE, 3-OXO-N-PHENYL
5869	191.1499939	2.7041	554	6326300	0.5	5	97.265	-7099	-11.318	8.8199E-06	2	2.400000095	299	OXAZOLE
5870	387.6499939	118.33	825	3719400	2.200000048	5	73.349	-11086	-6.708	8.3873E-19	6	10.39999962	388	ACETAMIDE, N-PHENYL-
5871	348	40.9	788	4358200	0.100000001	5	81.74	-11012	-7.9266	1.6232E-18	6	0.899999976	540	8-QUINOLINOL
5872	233	0.009098	643	5019800	7.5	5	88.731	-10533	-8.847	4.0312E-18	6	23.29999924	358	PROPANENITRILE, 2-HYDROXY-
5873	498	2272.2	821	3540000	0.300000012	5	131.02	-17554	-14.181	1.9684E-18	6	0.800000012	615	L-LYSINE
5874	241.1499939	0.62205	716	7030400	2.400000095	5	87.974	-8748.3	-9.5715	5.7154E-06	2	8.100000381	345	SULFURIC ACID, DIMETHYL ESTER
5875	248.1499939	0.26112	749	6480800	0.800000012	5	70.52	-8665.5	-6.7244	2.2118E-06	2	4.099999905	348	SULFURIC ACID, DIETHYL ESTER
5876	497.1499939	3993.6	782	4106900	0.5	5	145.2	-18549	-16.048	2.8754E-18	6	0.600000024	583	L-GLUTAMIC ACID
5877	465.1499939	7.9179	783	5325600	0.800000012	5	262.51	-32614	-30.994	4.9807E-18	6	0.899999976	640	L-ASCORBIC ACID
5878	313.1499939	0.093509	730	3569900	0.600000024	5	93.432	-13642	-9.0904	1.8312E-18	6	1.200000048	522	HEXANOIC ACID, 6-HYDROXY-
5880	289.8999939	0.16653	675	5933400	4.199999809	5	225.19	-18757	-28.816	0.000012998	2	13.60000038	358	PROPANOIC ACID, 2-HYDROXY-,(+-)-
5881	479.1499939	14.35	828	5188000	0.400000006	5	227.46	-29848	-26.335	3.0889E-18	6	0.800000012	660	BUTANEDIOIC ACID, 2,3-DIHYDROXY-(R*,R*)-(+-)-
5882	334	4.2822	683	3646900	0.200000003	5	139.04	-15781	-15.547	6.3265E-18	6	0.300000012	518	HEXANOIC ACID, 2-HYDROXY-
5883	247.1499939	13.419	588	3858200	0.100000001	5	78.774	-6715.3	-9.5666	0.014993	1	0.100000001	303	PROPANOIC ACID, 2-HYDROXY-, ETHYL ESTER
5884	211.4499969	0.029879	607.2999878	3165100	0.200000003	5	88.865	-8978.6	-9.3229	1.2714E-17	6	0.800000012	330	ETHANOL, 2-ETHOXY-,ACETATE
5885	248.1499939	0.16487	660	2429600	0.699999988	5	110.79	-9905.8	-13.729	0.012203	1	3.900000095	368	ETHANOL, 2-(2-ETHOXYETHOXY)-, ACETATE
5886	193.1499939	0.00031854	642	3721500	2.700000048	5	82.658	-9042.3	-8.3396	6.6883E-18	6	16.60000038	335	BUTANOIC ACID, 3-OXO-, METHYL ESTER
5887	234.1499939	0.29795	643	3244500	1	5	53.878	-7499.7	-4.2265	1.5175E-18	6	2.5	431	BUTANOIC ACID, 3-OXO-, ETHYL ESTER
5888	260.0799866	0.42558	687	3798200	5.599999905	5	126.4	-11631	-14.923	0.0000067	2	26.5	352	ACETIC ACID, CYANO-, METHYL ESTER
5889	250.6499939	0.15096	679	3323300	3.799999952	5	111.92	-10944	-12.758	5.2151E-06	2	13.30000019	395	ACETIC ACID, CYANO-, ETHYL ESTER
5890	210.1199951	0.049403	638	3631100	1	5	83.027	-7985.2	-9.2478	0.0067703	1	3.900000095	437	PROPANENITRILE, 3-METHOXY
5891	836.8499756	0.63283	1769.099976	100550	1.100000024	5	35.176	-20778	-1.6057	3.105E-21	6	3	1388	SODIUM CYANIDE
5892	206.0500031	2.5624	590	6127800	1.179999948	5	120.25	-8472.8	-14.765	0.000011323	2	2.00999999	357.0899963	ISOXAZOLE
5893	397.3999939	0.00077537	882	2906200	-86	5	206.91	-28909	-23.615	1.934E-18	6			1,4-BENZENEDICARBOXYLIC ACID,BIS(2,3-DIHYDROXYPROPYL)ESTER
5894	289	0.062686	857	8978600	-86	5	80.167	-11604	-7.5506	9.4937E-19	6			SULFURIC ACID, MONOETHYL ESTER
