1725 idDip Tc	PcBar	 acen	 TwuL	TwuM	 TwuM   c(cc/mol) zRa	 Tmin
1693	418.55	3.3	0.2533	0.1906	0.8435	2.3735	-6.4585	0.2748	220
1694	456.94	3.676	0.2825	0.3364	0.8155	1.6897	-1.6548	0.2675	241
1696	451.58	5.184	0.2048	0.1506	0.8483	2.4453	-1.7873	0.2712	225
1701	430.05	7.46	0.2814	1.3034	1	0.5781	2.1726	0.2593	214
1702	437.2	5.34	0.2999	0.996	0.7757	0.7533	0.895	0.2611	225
1703	433.25	4.07	0.2062	0.1977	0.8531	2.1837	-2.1551	0.2714	220
1704	456.15	5.62	0.2848	0.6667	0.7694	1.0012	0.2792	0.2664	233
1706	535.15	3.04	0.3162	0.6306	0.8435	1.1857	-5.2167	0.269	291
1707	550	3.14	0.4497	0.2676	0.839	2.7346	-8.898	0.2689	311
1710	496.6	3.71	0.3039	1.0623	0.9023	0.7363	2.6822	0.2611	264
1711	496.95	4.74	0.2798	1.7704	1	0.4131	1.1989	0.2636	257
1712	531.9	4.2	0.3292	0.1877	0.8113	2.4556	-1.4344	0.265	283
1714	513.73	4.215	0.3627	0.1832	0.8337	2.8323	-5.7232	0.2701	276
1719	471.85	4.54	0.2759	1.8306	0.9816	0.3951	-1.4235	0.2677	244
1721	639.75	6.53	0.2976	1.2799	1	0.6072	3.2543	0.2584	327
1724	736.6	4.27	0.9529	0.5721	0.8379	2.754	24.8079	0.217	462
1727	483.9	3.84	0.2748	1.6973	0.8302	0.4451	-3.1773	0.2689	254
1741	593	6.29	0.4724	0.2359	0.8296	2.9106	2.3435	0.2546	322
1744	602.3	2.57	0.5296	0.2751	0.83	2.9028	-5.129	0.2618	355
1748	782.15	4.86	0.3465	0.2825	0.8527	2.3413	-12.204	0.2768	417
1760	588.15	6.31	0.348	0.2923	0.8638	2.3416	16.7596	0.231	306
1766	568.55	5.61	0.2668	1.416	1	0.5105	-6.4105	0.2767	290
1771	457	5.4	0.4043	0.5467	0.9178	1.724	31.3475	0.1917	244
1772	545.5	4.85	0.3419	0.5432	0.9307	1.6066	38.9177	0.1963	289
1773	561.3	4.26	0.3501	0.3483	0.8764	2.174	32.882	0.2165	301
1774	540	4.66	0.3107	0.332	0.8517	1.9719	25.0317	0.2256	283
1782	585.4	3.88	0.3601	0.3362	0.8702	2.254	26.9023	0.2303	317
1783	610.3	3.58	0.4069	0.3849	0.873	2.2169	21.4095	0.2381	338
1790	702.3	4.215	0.3432	0.5684	0.8426	1.3557	16.0973	0.2467	377
1791	619.95	5.63	0.2386	0.5362	0.8088	1.1171	-0.8471	0.2697	313
1792	699	5.31	0.3775	0.3471	0.8021	1.8984	1.4957	0.2593	373
1797	621	4.6	0.299	0.46	0.8139	1.4063	-1.1458	0.2676	326
1801	469.95	7.23	0.1582	0.4578	0.8357	1.0623	-1.1008	0.2722	223
1802	499.15	5.49	0.1878	0.689	0.8455	0.8462	-0.7942	0.2699	246
1813	533	4.26	0.2091	0.7348	0.8302	0.8439	8.6285	0.2552	271
1818	557.15	3.96	0.29	0.6618	0.832	1.0597	-1.1574	0.2665	294
1820	503.04	5.53	0.1943	0.2563	0.8341	1.7208	0.4452	0.2662	249
1821	579.35	5.69	0.197	0.3234	0.7975	1.3835	-2.2421	0.2722	287
1845	853	5.03	0.3823	0.2527	0.8448	2.6046	23.8418	0.2355	459
1864	516.73	3.2728	0.3953	0.2073	0.8334	2.8374	6.0003	0.2546	287
1874	792	4.03	0.6637	0.4185	0.8005	2.4492	86	86	469
1876	649.6	4.42	0.3177	0.3779	0.8324	1.757	34.8754	0.22	344
1889	670.15	5.66	0.3678	0.5794	0.8397	1.3784	-0.1773	0.2633	355
1893	378.8	6.349	0.097	0.1557	0.8639	1.9347	-1.3991	0.2744	176
1894	455	5.6742	0.2013	0.3624	0.8156	1.3444	-5.1141	0.2788	225
1904	324.65	8.31	0.1315	0.1704	0.8783	2.1502	0.8064	0.2677	149
1906	363.15	8.552	0.0734	0.8756	1	0.5489	-2.7161	0.2832	162
1907	423.85	8.31	0.0381	0.7883	0.9215	0.5159	-4.288	0.2883	187
1911	405.65	11.28	0.2526	0.2274	0.8645	2.3318	4.0306	0.246	193
1921	647.096	22.064	0.3449	0.3872	0.872	1.9668	5.2711	0.2289	308
1922	373.53	8.96291	0.0942	0.1122	0.8688	2.2734	-2.5075	0.2825	168
1937	507	3.59	0.2318	1.3947	0.971	0.4835	-3.0903	0.271	263
1938	552	7.9	0.1107	0.2523	0.8784	1.6011	-7.0906	0.2891	256
1940	318.69	3.76	0.2151	0.362	0.8049	1.3725	-5.6658	0.2796	162
1972	234	4.4607	0.12	0.6463	0.8859	0.7859	-2.1633	0.2779	111
1981	324.75	6.54	0.0452	0.1762	0.9066	1.8325	-7.2264	0.3001	146
1982	269.7	4.84	0.0938	0.3757	0.9627	1.3457	-12.8044	0.3138	126
1986	440.65	9.12	0.3005	0.5168	0.9352	1.5683	-12.1333	0.3061	218
1987	368.4	5.37	0.1726	0.2797	0.8393	1.5772	-4.9858	0.2822	179
1989	309.35	3.71	0.2233	0.4809	0.9523	1.4271	-5.0829	0.2776	158
1997	643.89	21.671	0.3658	0.3802	0.8552	1.9806	5.5114	0.2253	310
1998	819.15	11.654	0.1115	0.1385	0.8728	2.2202	-12.1665	0.2988	370
2088	684.2	4.535	0.3063	1.0875	1	0.7413	86	86	361
2260	674.6	2.778	0.8013	0.8616	0.818	1.6291	4.2147	0.2482	422
2261	677.3	3.043	0.7599	0.9347	0.8294	1.4521	5.8003	0.2495	417
2332	540.7	3.432	0.3637	0.3892	0.7981	1.7207	4.3139	0.2579	296
2337	553.15	3.04	0.4264	0.3068	0.826	2.3377	-1.3591	0.2634	312
2391	548	4.5	0.3846	0.3088	0.8588	2.4135	8.1244	0.249	296
2623	423.1	2.0466	0.4016	1.4924	1	0.6055	-5.2243	0.2663	243
2626	475.65	1.61	0.5429	1.3467	1	0.8201	4.7168	0.2557	290
2627	427.2	3.64	0.3755	1.5935	1	0.5416	-0.5819	0.263	233
2628	447.57	3.925	0.3531	1.1029	1	0.7901	-2.4814	0.2665	241
2629	380.11	3.1372	0.3046	1.1242	1	0.7096	-0.8342	0.2658	204
2630	374.83	2.9116	0.3552	1.19	1	0.7259	-1.7055	0.265	206
2631	412.38	3.4116	0.3688	0.2305	0.8216	2.4768	-1.9507	0.2649	225
2640	496	3.92	0.275	0.1653	0.8452	2.6271	-6.2739	0.2751	260
2647	461.6	3.61	0.241	0.2843	0.8238	1.7539	1.7895	0.2642	240
2648	395.65	3.66	0.2877	0.2133	0.8457	2.4322	-3.0896	0.2697	208
2649	478.85	4.34	0.2211	0.1886	0.8489	2.288	-5.3725	0.2756	244
2650	374.18	4.056	0.3269	0.2842	0.8321	2.1218	2.2694	0.259	198
2652	345.05	2.68	0.328	1.0245	1	0.817	-10.6238	0.278	188
2654	388.37	2.7775	0.3558	0.2733	0.7999	2.0802	-6.9005	0.2719	214
2655	487.25	3.41	0.2515	0.4985	0.8401	1.2736	-4.9288	0.2719	256
2660	391.8	4.64	0.266	0.231	0.8629	2.3548	-1.7814	0.2691	201
2686	426.15	4.254	0.1871	1.4213	1	0.4225	-3.2746	0.2749	214
2687	340.15	3.97	0.1704	0.8682	1	0.7202	-3.6469	0.2762	169
2688	478	4.07	0.1085	0.0614	0.8236	2.22	12.0389	0.2496	233
2692	353.15	3.157	0.2514	0.9683	0.9416	0.7413	-6.1998	0.2757	185
2693	293.03	3.043	0.2549	0.3898	0.8321	1.5057	-6.6994	0.2778	154
2695	410.29	4.041	0.2307	0.3629	0.8278	1.4897	0.1103	0.2665	210
2708	627	2.58	0.5694	0.2682	0.823	3.0461	3.1326	0.2552	373
2752	638	5.53	0.4138	0.3886	0.8008	1.8691	86	86	343
2785	803.15	5.1	0.3035	0.2818	0.832	2.0395	-15.4484	0.2827	420
2796	623.75	3.75	0.3453	0.4767	0.8137	1.5002	6.099	0.2562	338
2797	645	4.66	0.2978	0.2982	0.8283	1.9285	2.9912	0.2613	338
2799	646.15	4.66	0.301	0.264	0.8347	2.1275	2.0546	0.2628	339
2851	771	7.8	0.4124	0.9585	0.9283	0.9909	35.7512	0.1913	406
2862	633.9	3.27	0.5143	0.2091	0.8151	3.138	5.3933	0.2535	365
2868	444.03	3.42	0.3887	1.2047	1	0.7551	-1.2321	0.2635	244
3545	678	2.3	0.5077	0.6078	0.85	1.6627	17.4137	0.2476	401
3605	354.49	3.376	0.3253	0.4436	0.8304	1.5745	-2.1138	0.2642	190
3606	473.7	3.392	0.2571	0	0.4391	1.1562	-4.9886	0.2742	249
3608	367.85	3.382	0.282	1.0265	1	0.7569	0.4639	0.2645	194
3854	579.8	4.113	0.4427	1.2018	1	0.8256	5.9428	0.252	321
3951	411.15	8.92	0.0542	0.0554	0.8613	2.377	-3.7756	0.2876	182
5884	607.3	3.166	0.5522	0.3319	0.8379	2.7547	-4.8343	0.2641	354
5892	590	6.1	0.2568	0.2159	0.8595	2.4041	9.726	0.2472	298
6862	630	5.22	0.5855	0.4431	0.8109	2.2058	3.3297	0.2523	358
48	609.5	2.32	0.3847	0.371	0.8097	1.8658	-3.0052	0.2643	347
57	623	2.51	0.3659	0.2633	0.8514	2.5277	-10.0308	0.2693	350
58	581.4	2.19	0.3767	1.041	0.8559	0.8407	-3.8714	0.2653	331
503	694.1	3.437	0.3139	1.0723	1	0.7632	1.9179	0.2626	375
508	711.2	3.522	0.3262	0.2709	0.8606	2.388	1.6016	0.2622	385
970	377.5	6.28	0	0.1563	0	0.2808	-0.8068	0.2806	167
2422	590	5.15	0.2891	1.2454	1	0.6123	-2.5768	0.2703	305
2619	429.8	5.241	0.3265	0.9201	0.8598	0.874	0.7414	0.2622	224
6	611.3	2.978	0.2753	0.2027	0.8505	2.495	-15.2345	0.2783	329
49	581	2.46	0.3522	0.5061	0.8407	1.5041	-4.154	0.2659	326
50	610.05	2.67498	0.3381	0.23	0.8482	2.5789	-3.4339	0.2644	338
61	642.1	2.585	0.3536	1.201	1	0.7186	-3.7552	0.2669	359
62	652	2.66	0.2991	0.4896	0.7783	1.2845	-0.8934	0.2669	357
72	602	2.16	0.4288	0.4076	0.8042	1.8665	4.7361	0.2574	349
79	819	0.91	1.1544	0.5134	0.8105	3.3319	99.9368	0.2267	584
80	826	0.883	1.2136	0.593	0.8189	3.1353	101.2761	0.2265	595
81	832	0.85	1.2375	0.5473	0.8091	3.3648	108.0359	0.2256	602
85	613	2.16	0.4649	0.4565	0.8102	1.8397	9.4198	0.2535	359
86	610	2.12	0.4723	0.4172	0.8095	1.9776	8.3349	0.2547	359
87	610	2.16	0.4651	0.5791	0.8061	1.5388	4.6424	0.2578	357
88	610	2.16	0.4562	0.3924	0.8161	2.0458	6.8691	0.2557	357
92	590.15	2.34	0.4123	0.4415	0.821	1.7847	4.8546	0.2578	338
93	587.65	2.34	0.4129	0.4726	0.8154	1.6783	4.9267	0.2575	337
94	590	2.39	0.408	0.7439	0.8671	1.2209	3.8122	0.2581	337
97	634.1	1.989	0.5204	0.2664	0.8286	2.9306	11.9422	0.252	380
98	669	1.719	0.6156	0.4069	0.8331	2.5497	21.7125	0.2465	415
99	684.7	1.606	0.6668	0.6196	0.8337	1.9377	27.8981	0.2438	432
100	652.3	1.847	0.569	0.6013	0.8628	1.8491	16.307	0.2492	398
108	547	3.445	0.2724	0.3589	0.8341	1.635	-11.5218	0.2786	290
109	565.15	3.44505	0.2662	0.3339	0.8212	1.6593	-3.8161	0.2698	299
110	553.15	3.44505	0.2698	0.1992	0.8532	2.4987	-12.0184	0.2789	293
114	596	3.02	0.3266	0.5976	0.8305	1.2408	1.3381	0.2623	326
115	593	3.04	0.303	0.9998	0.9625	0.7951	0.813	0.2631	321
116	582	3.02	0.3298	0.2068	0.8447	2.6362	-2.0379	0.2656	318
117	579.82	2.8979	0.28	1.1351	1	0.6742	5.8164	0.2592	313
118	569.54	2.8268	0.2119	1.3254	1	0.5011	6.3045	0.2608	300
119	579.26	2.8779	0.2775	1.123	0.9998	0.6762	5.801	0.2592	312
120	579.54	2.9385	0.2523	0.2074	0.8205	2.1149	4.5476	0.2613	309
122	621	2.72	0.3719	0.452	0.8104	1.609	4.0952	0.2592	348
127	669.2	2.385	0.4612	0.5843	0.864	1.6444	2.1826	0.2586	389
128	631.8	1.982	0.523	1.2549	0.9743	0.8691	10.6816	0.253	379
129	650.7	1.842	0.5718	0.7584	0.8452	1.4704	14.9021	0.2502	397
130	668	1.717	0.6188	0.5841	0.8337	1.9302	19.8091	0.2474	415
131	691.4	1.622	0.5995	0.7128	0.8353	1.5913	86	86	429
132	684.1	1.604	0.6649	0.5742	0.8325	2.0586	26.1059	0.2445	431
133	777.2	1.814	0.4668	0.3286	0.8084	2.2779	86	86	463
140	609.15	3.04	0.2455	1.2811	1	0.5523	8.147	0.259	323
141	591.15	2.93843	0.2326	1.3829	1	0.4902	8.0765	0.2605	313
142	606.15	2.93843	0.2324	1.4361	1	0.4733	15.1714	0.2544	321
143	596.15	2.93843	0.2379	1.2389	1	0.5616	8.964	0.259	316
144	591.15	2.93843	0.2366	1.2774	1	0.5433	3.9578	0.2639	314
145	598	2.93843	0.2335	1.3855	1	0.495	9.2856	0.2598	317
146	598.15	2.93843	0.2311	1.3694	1	0.499	9.2041	0.2598	317
149	639.15	2.807	0.2595	1.3406	1	0.5431	7.0001	0.2608	344
150	627	2.85	0.3295	0.2458	0.8386	2.3693	0.9101	0.2628	345
151	642	2.57	0.4016	0.74	0.8286	1.1754	7.5453	0.2564	365
152	667	2.57	0.2743	1.5567	1	0.4774	11.5341	0.2579	363
155	727	2.56	0.4276	0.3155	0.8533	2.4966	8.4149	0.2549	417
156	643	2.57	0.4036	1.0433	0.954	0.9048	7.1248	0.2567	365
158	751.25	1.65	0.6627	0.6069	0.8158	1.9413	21.253	0.2471	473
161	649.9	2.817	0.3846	1.1972	1	0.7573	-14.697	0.2731	365
162	588.8	2.39	0.3914	0.378	0.8214	1.9207	2.2761	0.2604	335
163	633.9	2.016	0.4703	1.2811	1	0.7921	12.8825	0.253	374
164	653.5	1.88	0.5159	1.2202	0.9557	0.8864	16.6493	0.2506	393
165	671.4	1.761	0.559	0.8376	0.8624	1.3367	21.0037	0.2482	410
166	689.7	1.656	0.6016	0.8176	0.8506	1.426	24.8099	0.2464	428
176	579	2.3	0.3927	0.6861	0.8162	1.2219	4.681	0.2582	330
190	590	2.57	0.3353	1.1634	1	0.7204	-7.1337	0.269	328
192	591	2.53	0.353	0.681	0.8674	1.2133	-3.8184	0.2659	331
203	857	0.847	1.1817	0.682	0.8365	2.781	86	86	617
208	637.8	1.964	0.3619	1.1809	1	0.7411	86	86	365
217	511.4	3.16	0.2874	0.6893	0.8531	1.0505	4.4528	0.26	274
218	509.8	3.168	0.2886	0.6213	0.8513	1.1545	2.0502	0.2623	273
219	509	3.17	0.2787	0.4499	0.8116	1.3757	1.9649	0.2634	272
220	509	3.17	0.2854	0.4171	0.8173	1.4861	0.3305	0.2654	273
221	505	3.19	0.2611	0.3288	0.8092	1.6249	1.3637	0.2641	268
222	495	3.29	0.264	0.2085	0.8574	2.435	-7.5633	0.2741	262
224	514	3.16	0.2445	1.2262	1	0.582	5.3472	0.2608	271
225	515	3.2902	0.2585	0.5019	0.8076	1.2228	1.3355	0.2644	272
226	534	3.04	0.3024	0.4952	0.8068	1.3356	-7.1083	0.2715	289
227	499	3.22	0.2442	1.1862	1	0.5952	-2.9896	0.2699	263
228	501	3.22	0.2552	1.2039	1	0.5978	-3.0848	0.2696	265
229	511	3.3	0.2523	0.8675	0.8887	0.8182	-1.0367	0.2677	269
230	501	3.32	0.2333	0.7848	0.9067	0.8794	-5.1746	0.2727	262
231	480	3.29	0.2285	0.159	0.8515	2.5245	-12.277	0.2814	251
232	528	3.32	0.2237	1.335	1	0.5078	6.8361	0.259	275
233	543	2.95	0.3073	0.3299	0.8779	2.1543	-0.373	0.2644	295
235	543.7	2.84	0.3363	0.2419	0.8464	2.484	6.6447	0.2568	299
236	543.1	2.85	0.3366	0.2308	0.8388	2.4882	4.6414	0.2586	299
237	540	2.85	0.3341	0.3723	0.8292	1.7944	3.1812	0.2604	297
238	538	2.87	0.3094	0.3809	0.7995	1.5891	3.3967	0.2612	293
239	530	3.03	0.3019	0.2448	0.799	1.9984	-8.6886	0.2736	287
240	528	2.95	0.3057	0.3028	0.8054	1.8355	-4.787	0.2687	287
241	553.9	2.604	0.36	0.1826	0.8315	2.8176	2.6684	0.2602	309
242	557.3	2.604	0.3591	1.0888	0.9873	0.8073	3.978	0.2591	311
244	598.1	2.37	0.4304	1.0864	1	0.9075	86	86	344
245	597.1	2.37	0.4304	1.0958	1	0.9001	86	86	344
246	599.4	3.27	0.2902	0.3349	0.8055	1.695	-2.3023	0.2671	322
247	614.9	3.305	0.2922	0.5469	0.8128	1.2347	2.3616	0.2628	330
248	531	3.14	0.2388	0.1021	0.8351	2.807	-9.852	0.2771	280
249	545	2.84	0.2949	0.3901	0.7976	1.5218	6.9395	0.2588	296
251	571.6	2.589	0.384	0.2307	0.8407	2.7042	7.5383	0.2556	322
256	550	2.68	0.3011	0.2563	0.8298	2.1277	-1.7339	0.2656	301
257	555	2.68	0.2971	1.4105	1	0.5435	1.577	0.2632	303
258	569	2.67	0.3577	1.043	1	0.8473	3.2454	0.2603	317
261	637.8	2.044	0.5225	0.3936	0.8155	2.2277	11.6622	0.2523	381
263	674.8	1.749	0.6074	0.4309	0.8071	2.2863	24.1918	0.246	417
264	691	1.627	0.6503	0.4827	0.8016	2.1964	31.8749	0.2429	434
265	708	1.57	0.6815	0.4179	0.8084	2.5458	27.0879	0.2454	449
266	722	1.48	0.7242	0.4186	0.8094	2.6641	32.3289	0.2435	464
267	748	1.34	0.7943	0.4077	0.8123	2.9277	36.6056	0.2427	491
268	558	2.6	0.3555	0.4059	0.8407	1.8123	3.2871	0.2592	311
271	741.8	1.221	0.8784	0.459	0.8121	2.9102	86	86	498
272	701.6	1.567	0.6894	0.5947	0.8229	2.0209	86	86	446
273	598	4.01	0.2517	1.278	1	0.5519	-9.304	0.2786	311
274	632	3.68	0.2804	1.0891	1	0.7064	-5.8729	0.2711	335
276	572	2.59	0.3889	0.2885	0.8536	2.4929	8.2419	0.2549	323
277	574	2.58	0.3438	0.3207	0.8186	1.9599	8.3484	0.2569	319
278	568	2.59	0.3854	0.2309	0.8407	2.7058	7.7225	0.2551	320
279	573	2.58	0.3393	0.272	0.8286	2.2123	7.8095	0.2573	318
280	569	2.59	0.38	0.2637	0.8484	2.5577	7.8424	0.2551	320
281	736	1.41	0.7503	0.3636	0.8197	3.0899	33.777	0.2433	477
283	760	1.28	0.8325	0.3893	0.817	3.1704	39.9849	0.2417	504
284	771	1.22	0.8804	0.4337	0.8115	3.0301	44.318	0.2405	518
286	542	4.13	0.2318	1.1784	1	0.5834	-4.4727	0.2728	279
287	526	4.13	0.2296	1.1899	1	0.5739	-8.2822	0.2774	270
288	527	4.13	0.2357	1.1708	1	0.5907	-9.8608	0.2811	271
289	561	2.76	0.3249	0.3161	0.7731	1.7215	-3.5385	0.2668	308
291	667	2.82	0.3762	0.9683	0.8671	0.905	8.0086	0.2572	373
292	636	3.12	0.342	1.2597	1	0.6648	2.3737	0.2612	349
293	791.6	1.121	0.9481	0.5254	0.8135	2.8	86	86	541
294	810.4	1.037	1.0139	0.5235	0.8139	2.964	86	86	562
295	827.3	0.9642	1.0757	0.5208	0.8147	3.1264	86	86	582
296	842.2	0.9011	1.1351	0.5985	0.8263	2.9768	86	86	600
304	500	3.8	0.1542	1.1211	1	0.5433	8.9486	0.257	250
305	499	3.74	0.147	1.4966	1	0.389	10.5278	0.2559	249
306	500	3.74	0.1162	1.7636	1	0.3047	8.7234	0.2595	247
307	479	3.74	0.0837	1.9155	1	0.2615	-1.0849	0.277	232
308	497	3.8	0.2184	1.3441	1	0.4973	7.3873	0.2578	256
309	484	3.85003	0.1583	1.4998	1	0.3867	3.443	0.2649	242
310	508	3.35	0.2259	1.036	1	0.6687	2.6762	0.2633	265
311	490	3.83	0.1874	1.4991	1	0.4136	3.5776	0.265	249
312	541	4.43	0.2376	0.9073	0.9191	0.7688	-5.4847	0.2743	277
313	510	3.35	0.28	1.2181	1	0.6108	1.8606	0.2636	271
314	535	3.35	0.2821	0.1857	0.8327	2.4513	9.4781	0.254	285
315	507	5.15	0.202	0.4792	0.9532	1.4197	-4.1502	0.2741	253
316	660	3.06	0.288	0.1239	0.8302	2.8525	8.7841	0.2645	356
317	649	2.82	0.3807	1.3816	0.9998	0.6361	-4.3936	0.268	364
318	648	2.82	0.3766	0.802	0.8309	1.0562	-2.8003	0.2659	363
319	526	3.52	0.2142	1.2188	1	0.5472	5.084	0.2612	272
320	538	3.35	0.2754	0.3258	0.8054	1.666	10.9808	0.2534	286
321	497	3.49	0.2468	0.625	0.8909	1.1157	-5.8053	0.273	260
322	745	2.99	0.4031	0.8277	0.9834	1.1833	-15.0183	0.2717	419
329	567	2.74	0.3238	0.5534	0.8026	1.272	6.4382	0.2588	312
330	597	2.74	0.3218	1.3538	1	0.6083	21.5144	0.2444	328
331	558	4.73	0.2308	0.3483	0.8292	1.519	-8.8397	0.2823	284
333	645	3.9	0.2858	0.6714	0.837	1.0621	-11.4034	0.2803	341
340	521.1	3.354	0.2783	0.3865	0.8307	1.5917	4.7891	0.2595	277
341	530.3	3.38	0.2477	1.2764	1	0.5552	8.225	0.2574	279
342	606.8	2.267	0.511	0.8716	0.8817	1.225	7.9099	0.2538	359
343	641.4	4.42	0.287	0.1981	0.8497	2.5539	86	86	336
404	473.2	4.87	0.2385	0.5053	0.8287	1.1969	1.0656	0.2648	240
406	544	3.53	0.2183	0.138	0.397	0.9137	6.8968	0.2606	282
407	549	3.53	0.2214	2.0437	1	0.315	5.9078	0.2628	285
408	488.5	3.675	0.1615	0.674	0.8729	0.8385	-15.7158	0.2889	246
412	519	4.03	0.1752	1.1337	1	0.5483	5.2022	0.2631	261
413	516.2	3.62	0.3327	0.2358	0.851	2.5334	-5.2384	0.2693	278
414	492	4.38	0.137	0.2349	0.8182	1.5072	-2.8682	0.2752	242
416	574	2.88	0.4233	0.4099	0.8428	1.9983	-3.7374	0.2645	325
418	454	4.86	0.1069	1.0009	1	0.5625	2.9006	0.2656	218
419	463.2	4.2	0.3081	0.2065	0.8513	2.5283	-16.1294	0.2927	244
421	503	4.4	0.1786	0.1413	0.8582	2.4235	1.3814	0.2668	251
424	832	2.9	0.3836	0.8124	0.8724	1.0866	86	86	467
426	598.05	2.61	0.471	0.2603	0.8182	2.6813	-2.1664	0.262	346
427	619.85	2.37	0.5178	0.2546	0.8267	2.97	1.5141	0.258	366
511	650	3.29	0.3353	0.6803	0.8347	1.14	4.3034	0.2605	355
512	637.15	3.15	0.3649	1.2438	1	0.6968	5.5607	0.2585	352
517	681.4	2.239	0.4887	0.9657	0.8977	1.0824	5.1564	0.2563	401
521	660	2.97	0.2674	1.4331	1	0.512	1.4661	0.2663	354
522	657	2.9	0.3662	1.1266	1	0.7854	8.2233	0.2566	366
523	649	2.81	0.378	1.0609	0.9319	0.8407	9.64	0.2552	363
525	668	2.88	0.3395	1.3185	1	0.6342	13.6248	0.2534	369
526	663	2.88	0.354	1.2816	0.9994	0.6664	7.3383	0.2582	368
528	813.6	1.841	0.6164	0.5761	0.8175	1.8997	86	86	503
530	693	3.11	0.4172	0.2555	0.8409	2.7014	6.0453	0.2564	390
531	679	2.97	0.4242	0.4709	0.843	1.8073	8.7976	0.2543	384
533	684	2.38	0.4347	0.5717	0.8091	1.4905	12.7611	0.2533	395
535	964.3	1.08	1.0314	0.4861	0.8164	3.1919	85.1125	0.2316	670
536	717.8	1.656	0.4865	1.4794	0.8049	0.7096	86	86	433
537	696.6	1.95	0.5324	1.0138	0.8406	1.0692	86	86	420
541	719.15	2.87	0.4637	0.9527	0.9573	1.0911	7.1881	0.2561	413
542	703	1.556	0.636	0.3564	0.7669	2.4302	86	86	442
543	684	2.45	0.3587	1.6539	1	0.5061	-18.8244	0.2813	385
544	689	2.45	0.39	1.843	1	0.4702	7.8325	0.2577	392
545	684	2.38	0.5011	0.415	0.8462	2.2435	12.4036	0.2513	403
547	758	2.77	0.4956	1.1175	1	0.9665	15.0911	0.2475	441
548	683	2.38	0.5054	0.679	0.8594	1.5206	86	86	402
549	714	2.18	0.5272	0.2997	0.8344	2.819	14.9158	0.2504	426
553	708	2.07	0.594	1.2438	1	0.9627	14.8773	0.2494	431
554	753	1.77	0.6797	0.3636	0.828	2.9432	19.754	0.2468	474
556	746	1.73	0.7534	0.9872	0.9467	1.4719	4.6695	0.2526	477
557	744	2.88	0.3783	1.7813	1	0.4806	0.5515	0.2644	417
562	775	2.68	0.4566	0.6969	0.8274	1.3393	9.326	0.2559	447
564	780	2.65	0.4885	0.2802	0.8358	2.7926	12.61	0.2518	454
565	865	2.2	0.5735	0.2708	0.7916	2.7684	31.0653	0.2426	523
566	835	2	0.5467	0.2706	0.826	2.9829	38.3141	0.2417	505
567	679.9	2.604	0.4378	0.3968	0.8305	2.0377	10.1432	0.2534	390
568	698	2.38	0.479	0.3542	0.8311	2.3499	12.3922	0.2518	408
569	729	2.02	0.567	0.3121	0.8317	2.8709	18.6277	0.2482	442
571	764	1.672	0.7287	0.388	0.8267	2.9697	18.8639	0.2469	488
572	790	1.48	0.7799	0.5491	0.8101	2.3162	29.7965	0.244	514
573	800	1.4	0.813	0.6318	0.8154	2.149	34.1963	0.2428	526
574	780	1.56	0.7333	0.5888	0.8077	2.0826	29.0028	0.2446	501
575	655	2.75	0.4169	0.2831	0.8322	2.4657	13.5611	0.251	372
576	671	3.02	0.4066	0.2567	0.8351	2.594	3.0609	0.2598	377
577	663	2.88	0.4114	0.5921	0.8108	1.4006	8.7178	0.2554	375
578	665	2.88	0.414	0.3628	0.8192	2.0307	8.3252	0.2555	376
579	667	2.88	0.4114	0.3633	0.8177	2.0137	9.5386	0.2543	377
580	680	2.88	0.3621	1.41	1	0.6062	16.58	0.2517	378
581	805	1.99	0.5208	0.2485	0.8248	3.0074	86	86	484
582	666	3.01	0.3536	1.2818	1	0.6659	8.9603	0.2562	368
583	685	3.01	0.3564	0.5677	0.821	1.3543	19.3095	0.2482	379
584	654	3.01	0.361	0.7383	0.8469	1.1241	7.46	0.257	362
585	662	2.94	0.407	0.2629	0.8447	2.6367	3.1233	0.2595	373
586	654	2.81	0.4128	0.2743	0.8367	2.5384	3.8987	0.2599	370
587	656	2.81	0.4134	0.2579	0.842	2.6815	0.5556	0.2634	371
588	840	2.04	0.6116	1.0779	0.8904	1.1202	86	86	515
589	983	1.79	0.6794	0.4643	0.7959	2.3027	86	86	619
590	827	1.67	0.7322	0.6019	0.7981	2.017	86	86	529
591	771	2.17	0.5782	1.1185	0.9028	1.0406	86	86	467
592	687.7	2.724	0.4531	0.6541	0.8665	1.4715	1.8917	0.2615	395
593	702.7	2.795	0.4574	0.8539	0.8721	1.1573	8.7016	0.2543	404
594	697.3	2.795	0.4569	0.5508	0.8982	1.8266	5.2782	0.2562	400
595	687.3	2.678	0.4638	0.5562	0.8481	1.6844	10.0543	0.2531	397
596	780.9	1.917	0.586	0.4913	0.811	2.0505	86	86	478
602	659	3.47	0.3412	1.0763	0.9088	0.7785	5.2208	0.2594	359
603	657	3.29	0.3487	1.1658	1	0.7358	14.4554	0.2504	360
604	702.6	2.516	0.4794	0.9576	0.8953	1.0771	12.0552	0.2523	409
605	666.7	2.936	0.3962	1.1978	1	0.77	15.7032	0.2497	374
606	670.7	2.936	0.3955	1.2333	1	0.7437	12.2771	0.2531	377
607	674	2.936	0.3965	1.1736	1	0.7885	12.8608	0.2529	379
