*** Next ***
99 13 100414 7732185
315.989142	101.325	1	0.2626	-1	1901 fri & 0
338.394	101.325	1	0.13541	-1	1901 fri & 0
339.034	101.325	1	0.11511	-1	1901 fri & 0
339.094	101.325	1	0.0977	-1	1901 fri & 0
311.620604	101.325	1	-1	0.01979	1901 fri & 0
323.146994	101.325	1	-1	0.02553	1901 fri & 0
338.194	101.325	1	-1	0.05751	1901 fri & 0
339.184	101.325	1	-1	0.07895	1901 fri & 0
339.184	101.325	1	-1	0.09419	1901 fri & 0
339.184	101.325	1	-1	0.09419	1901 fri & 0
302.93408	101.325	1	0.309	0.0164	1902 sch & 1
311.33072	101.325	1	0.28	0.0197	1902 sch & 1
315.52928	101.325	1	0.271	0.0208	1902 sch & 1
323.42691	101.325	1	0.246	0.0254	1902 sch & 1
329.62505	101.325	1	0.223	0.0314	1902 sch & 1
333.224	101.325	1	0.202	0.0377	1902 sch & 1
337.524	101.325	1	0.15	0.0526	1902 sch & 1
338.424	101.325	1	0.09916	-1	1907 tim & 1
293.73776	101.325	1	0.32336	-1	1907 tim & 1
315.82919	101.325	1	0.25973	-1	1907 tim & 1
333.324	101.325	1	0.18264	-1	1907 tim & 1
311.1308	101.325	1	-1	0.01959	1907 tim & 1
331.92436	101.325	1	-1	0.03558	1907 tim & 1
338.324	101.325	1	-1	0.0906	1907 tim & 1
285.1428	101	1	0.329857455438	0.0151748232511	1912 sch van 0
288.141	101.325	1	0.338	-1	1918 dub toq 0
311.6306	101.325	1	0.276	-1	1918 dub toq 0
336.524	101.325	1	0.161	-1	1918 dub toq 0
338.824	101.325	1	0.113	-1	1918 dub toq 0
313.52988	101.325	1	-1	0.0208	1918 dub toq 0
324.52658	101.325	1	-1	0.0266	1918 dub toq 0
336.024	101.325	1	-1	0.0457	1918 dub toq 0
288.141	101	1	0.337638258804	-1	1919 dub toq 0
311.6306	101	1	0.276249402165	-1	1919 dub toq 0
336.524	101	1	0.160664597603	-1	1919 dub toq 0
338.824	101	1	0.11317056623	-1	1919 dub toq 0
313.52988	101	1	-1	0.0208258191604	1919 dub toq 0
324.52658	101	1	-1	0.0266176718292	1919 dub toq 0
336.024	101	1	-1	0.0456692194784	1919 dub toq 0
339.724	101.325	1	0.09503	-1	1922 leo ang 0
273.15	101.325	1	0.37	0.0147	1922 leo ang 0
283.144	101.325	1	0.3449	0.01506	1922 leo ang 0
324.1267	101.325	1	0.2377	-1	1922 leo ang 0
324.22667	101.325	1	0.2366	-1	1922 leo ang 0
327.52568	101.325	1	0.2119	-1	1922 leo ang 0
331.92436	101.325	1	0.1894	-1	1922 leo ang 0
337.524	101.325	1	0.1424	-1	1922 leo ang 0
338.924	101.325	1	0.1027	0.06319	1922 leo ang 0
339.524	101.325	1	0.0978	-1	1922 leo ang 0
339.524	101.325	1	0.0965	-1	1922 leo ang 0
319.62805	101.325	1	-1	0.02345	1922 leo ang 0
326.62595	101.325	1	-1	0.02821	1922 leo ang 0
326.72592	101.325	1	-1	0.02828	1922 leo ang 0
327.1258	101.325	1	-1	0.0279	1922 leo ang 0
331.72442	101.325	1	-1	0.03459	1922 leo ang 0
335.624	101.325	1	-1	0.04339	1922 leo ang 0
336.924	101.325	1	-1	0.04941	1922 leo ang 0
338.324	101.325	1	-1	0.06142	1922 leo ang 0
338.424	101	1	0.0930686670102	-1	1925 bai & 0
338.124	101	1	0.120427041725	-1	1925 bai & 0
335.324	101	1	0.165027217638	-1	1925 bai & 0
306.03284	101	1	-1	0.0190258552715	1925 bai & 0
329.72502	101	1	-1	0.0316880083841	1925 bai & 0
332.82409	101	1	-1	0.0377271259089	1925 bai & 0
335.124	101	1	-1	0.0473131161935	1925 bai & 0
336.524	101	1	-1	0.0599792245151	1925 bai & 0
337.724	101	1	-1	0.075483573375	1925 bai & 0
293.138	101.325	1	0.3315	0.017157	1926 hil mal 0
298.136	101.325	1	0.322	0.017819	1926 hil mal 0
303.134	101.325	1	0.3077	0.019064	1926 hil mal 0
308.132	101.325	1	0.2856	0.019042	1926 hil mal 0
327.955551	101.325	1	0.2175	-1	1926 hil mal 0
